listing_id,id,date,reviewer_id,reviewer_name,comments,year,sentiment,emotion
45417,149086,2010-12-05,294014,Bill,"We had an extraordinary stay in the house.  Whatever we needed was there, and Robin texted several times at the beginning of our stay to be certain things were ok.  The whole place was bright and clean and comfortable.  The Silverlake location was ideal for us.  We'll definitely stay here again.  Bill and Susan",2010,5.0,joy
5728,41294,2010-05-09,119010,Melissa,Had a great time in your quirky abode. Many thanks for the kind hospitality.,2010,5.0,joy
90358,774354,2011-12-10,1316748,Prado,Great location!! Dominic was super friendly and great host. Highly recommended. I hope to return soon!! Thanks Dominic.,2011,5.0,joy
124199,644306,2011-10-18,963147,Anne,The host canceled my reservation 3 days before arrival.,2011,1.0,sadness
137581,383967,2011-07-19,794348,Victoria,"I had never used airbnb before and so was a bit nervous to find a place online. However, all doubt was put to rest when I approached Anthony to stay at his flat. He was so helpful with providing details on how to get to the flat. The when I got there, it was exactly as seen in the photos! It is a gorgeous apartment with a beautiful view of Trinity Square and the Gherken just steps away from Tower Hill Tube Station :) Anthony arranged for me to have internet for my stay and provided all of the amenities that I needed (cleaning supplies, etc.). I want to stay there everytime I visit London. It was perfect and definately worth the price.",2011,4.0,joy
84636,413899,2011-08-01,895301,Davey,"My personal experince at this hotel and with its staff has been beyon reproach....not one complaint from me while here. The price has been a god send for my budget. The staff has been attentive and personable, never rude.suffice to say, in my experience, they have been friendly, never pushy, and by all means accomodating..all in all a good place for someone ona budget that is also in need of a place that is clean and with fridge, microwave, and free wifi.if ur in this area, or on a tight budget this is the place. It was for me.. If u have any questions call the establishment urself....they'll be more than glad to address and answer ur ?s and concerns",2011,4.0,joy
108529,711260,2011-11-12,1252875,Luís,.,2011,3.0,anger
80734,443068,2011-08-14,487927,Kal,"PERFECT!   So perfect.  Spacious. Light. Quiet. Welcoming.  <br/><br/>Perfect location, just above hollywood blvd, but nestled in the hills.  You'll have your own parking spot.  Jamie was great, and we slept so well there.  You can see attention and love has been given in making this home.  Enjoy!",2011,5.0,joy
131557,644499,2011-10-19,856056,Pam,"It was a very comfortable stay, quiet and relaxing, close to coffee shops<br/>and food stores. Nice bathroom and kitchen faciities.  Enjoyed it very much and we wil be back.",2011,5.0,joy
46853,211751,2011-03-28,196360,Mark,Great place to stay.,2011,5.0,joy
19887,424513,2011-08-06,322621,Jean-Claude,"The stay at Janet's was fantastic: beautiful place, clean and quiet and close to anything you need: cafes, restaurants, groceries within 10-15min foot walk and easy drives highways or Hollywood, Downtown etc.<br/>The communication with Janet was uncomplicated, fast and reliable.<br/>This is air bnb at it's best.<br/>I would absolutely want to stay there again.",2011,5.0,joy
139142,767368,2011-12-06,258486,Azito,its a jewel in islington. Had a very nice stay . the bed is great and its really quiet. Not far from the tube or a high street. ,2011,5.0,joy
202422,714403,2011-11-13,1359368,Claire,"It was perfect for our needs. Clean, warm, comfortable and suitably located to all the areas we needed to reach during Europe Technology Week. It is a quick walk from the Mornington Crescent Tube station and very easily accessible via bus 27 and taxi (10 minutes) from Paddington Station. Liz, our hostess was very accommodating as well. ",2011,5.0,joy
50005,173433,2011-01-22,237169,Chikako,"Location is wonderful, easy access to everything, coffee shop. groccery maret and some bites. Metro station is walking distance, and bus stops a minute away from her house.  the space is very peaceful,wide and very confortable, such a perfect place to set your own rhythm of space and days at Michelle's place. She is very nice and easy to talk to. She has coffee makers, teas, some fruites and other drinks and snacks. I really had a great stay at Michelle's house. (If you are TV person, you might need to bring your own some entertament device because there is no TV) in my case that add another reason to enjoy my peaceful and convinient and confortable stay at center of Sunset Blvd.",2011,4.0,joy
51546,260764,2011-05-12,490629,Alexander,"Just returned back home from Elen and her lovely house. Everything was wonderful. Elen and Michael are very friendly and hospitable. The place is pretty and comforatble. We enjoyed our stay a lot. Once again, thanks to Elen and Michael =)",2011,5.0,joy
45417,361809,2011-07-09,451128,Catherine,Amazing experience!! We fell in love with this super cute cottage and the neighborhood. We highly recommend it. Thanks again Tim & Robin!!,2011,5.0,joy
51546,164663,2011-01-03,329073,Michael,"Elen was an AMAZING host: super friendly, extremely accommodating, and really cool.<br/><br/>Next time your in LA check this place out, it's definitely a nice stay.<br/><br/>Thanks again!",2011,5.0,joy
24030,812893,2011-12-29,1464836,Philipp,Michaela was a great host. Very responsive and helpful.,2011,5.0,joy
56229,193349,2011-03-06,370292,Tea,"Staying  at  Boris' studio flat was really great experience . The room was very clean and cosy . Boris was very helpful  . We really enjoyed our stay and would recommend Boris' studio to everyone.
Regards 
Tea ",2011,5.0,joy
170702,774559,2011-12-10,1364987,Aayush,"We had an exceptional time living with Marie. She has a beautiful apartment, which makes you feel at home from the moment you walk in.
It  has an excellent view of the the Thames along with being located in one of the best areas in London. It is conveniently close to the Bus stops and the Tube station.

Marie is a remarkable host, very warm,  good natured,  outgoing and a friendly person. I shall fondly remember her home baked bread and her special juice, which use to be the highlight of our day. She keeps her home very organised and tidy and goes out of her way to make the guests feel comfortable. We stayed for a period of 10 days with her and had a wonderful time.

We strongly recommend her place and would definitely stay with her on our next visit. ",2011,5.0,joy
19887,210217,2011-03-27,443295,Erin,"My stay at Janet’s house was fantastic.  Everything is exactly as described! I was greeted by her super cute cat on arrival. :)  Janet’s house is very beautiful, clean, quiet and in a wonderful neighborhood. Next time I go back to LA I hope to stay there again! Highly recommended!!!! ",2011,5.0,joy
24041,261807,2011-05-13,494855,Susan,Great location and very cute bungalow.  Close to Redondo Pier and beach.  Easy access to shopping and Highway 1 (Pacific Coast Highway).  Cute and quite neighborhood and street.  Host was easily accessible and friendly.  Great place for the price.  Also close to other beaches (Hermosa Manhattan Beach and Pier..great for bike riding).  ,2011,5.0,joy
